model,target,R2,CI_low,CI_high,RMSE_log10,MAE_log10,within_2x_pct,within_5x_pct
FullModel,Km (mM),0.735572147990349,0.4183424629716882,0.8724523181863397,0.7013458861641207,0.5380290180248931,44.44444444444444,72.22222222222221
FullModel,Kcat (s⁻¹),0.307297987047764,-0.5499985493287046,0.6512082928511419,2.2811487509624016,1.7776336720569637,16.666666666666664,22.22222222222222
FullModel,Vmax (nM s⁻¹),0.48426996066972794,-0.5410735275207862,0.778764518230169,0.8558072570586117,0.5498526272200707,55.55555555555556,72.22222222222221
